movieId,title,year,Romance,Musical,Action,(no genres listed),Thriller,Film-Noir,Mystery,Sci-Fi,Horror,War,Western,IMAX,Children,Animation,Adventure,Crime,Fantasy,Documentary,Drama,Comedy,year_normalized,movie_encoded
31878,Kung Fu Hustle (Gong fu),2004.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8793103448275836,5804
31903,Zelary,2003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8706896551724128,5805
31909,Dr. Giggles,1992.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.775862068965516,5806
31921,"Seven-Per-Cent Solution, The",1976.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0.637931034482758,5807
31923,"Three Musketeers, The",1973.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6120689655172384,5808
31925,Royal Flash,1975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6293103448275836,5809
31952,Control (Kontroll),2003.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.8706896551724128,5810
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null),1948.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.39655172413792883,5811
32009,Tyler Perry's Diary of a Mad Black Woman,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5812
32011,Cursed,2005.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887931034482758,5813
32017,"Pacifier, The",2005.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5814
32019,Be Cool,2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.887931034482758,5815
32022,Gunner Palace,2004.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8793103448275836,5816
32029,Hostage,2005.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.887931034482758,5817
32031,Robots,2005.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.887931034482758,5818
32058,Class Action,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7672413793103416,5819
32060,"Cat and the Canary, The",1927.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2155172413793096,5820
32116,"Oh, God! You Devil",1984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7068965517241352,5821
32139,"Agony and the Ecstasy, The",1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5431034482758612,5822
32160,Twentieth Century,1934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.275862068965516,5823
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud),1958.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4827586206896548,5824
32213,Cube Zero,2004.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8793103448275836,5825
32234,Julia,1977.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6465517241379288,5826
32243,Stealing Rembrandt (Rembrandt),2003.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8706896551724128,5827
32289,Ice Princess,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.887931034482758,5828
32291,Melinda and Melinda,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8793103448275836,5829
32294,Milk and Honey,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8706896551724128,5830
32296,Miss Congeniality 2: Armed and Fabulous,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.887931034482758,5831
32298,Guess Who,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5832
32300,D.E.B.S.,2004.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8793103448275836,5833
32302,"League of Ordinary Gentlemen, A",2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8793103448275836,5834
32314,Incident at Loch Ness,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.8793103448275836,5835
32371,Call Northside 777,1948.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.39655172413792883,5836
32387,"Sword of Doom, The (Dai-bosatsu tôge)",1966.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.551724137931032,5837
32392,800 Bullets (800 Balas),2002.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.8620689655172384,5838
32440,If Looks Could Kill,1991.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7672413793103416,5839
32442,Greedy,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7931034482758612,5840
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)",1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.7931034482758612,5841
32460,Knockin' on Heaven's Door,1997.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.8189655172413772,5842
32469,We're No Angels,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.45689655172413524,5843
32511,"Touch of Zen, A (Xia nu)",1971.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5948275862068932,5844
32515,Walker,1987.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.7327586206896548,5845
32554,Memories (Memorîzu),1995.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.801724137931032,5846
32582,"Wild Parrots of Telegraph Hill, The",2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8706896551724128,5847
32584,"Ballad of Jack and Rose, The",2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5848
32587,Sin City,2005.0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.887931034482758,5849
32589,Beauty Shop,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5850
32596,Sahara,2005.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.887931034482758,5851
32598,Fever Pitch,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5852
32600,Eros,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8793103448275836,5853
32620,Not on the Lips (Pas sur la bouche),2003.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8706896551724128,5854
32632,Electra Glide in Blue,1973.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6120689655172384,5855
32649,"Special Day, A (Giornata particolare, Una)",1977.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6465517241379288,5856
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",1987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7327586206896548,5857
32659,Tanguy,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8534482758620676,5858
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8706896551724128,5859
32728,"Little Girl Who Lives Down the Lane, The",1976.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.637931034482758,5860
32743,Ringu 0: Bâsudei,2000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8448275862068932,5861
32770,Brothers (Brødre),2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8793103448275836,5862
32799,Maidens in Uniform (Mädchen in Uniform),1931.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,5863
32862,With Six You Get Eggroll,1968.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5689655172413772,5864
32875,Holiday (Jour de fête),1949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4051724137931032,5865
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),1962.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5172413793103416,5866
32898,"Trip to the Moon, A (Voyage dans la lune, Le)",1902.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,5867
32906,"Ascent, The (Voskhozhdeniye)",1977.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6465517241379288,5868
32914,Carrie,2002.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8620689655172384,5869
32917,Boccaccio '70,1962.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5172413793103416,5870
33004,"Hitchhiker's Guide to the Galaxy, The",2005.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.887931034482758,5871
33085,"Amityville Horror, The",2005.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887931034482758,5872
33090,Mutant Aliens,2001.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.8534482758620676,5873
33124,Before the Fall (NaPolA - Elite für den Führer),2004.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8793103448275836,5874
33126,"Frisco Kid, The",1979.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.663793103448274,5875
33132,State Property 2,2005.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.887931034482758,5876
33138,Palindromes,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.8793103448275836,5877
33145,"Lot Like Love, A",2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5878
33148,King's Ransom,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.887931034482758,5879
33154,Enron: The Smartest Guys in the Room,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887931034482758,5880
33158,xXx: State of the Union,2005.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.887931034482758,5881
33162,Kingdom of Heaven,2005.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5882
33164,House of Wax,2005.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887931034482758,5883
33166,Crash,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8793103448275836,5884
33171,Mysterious Skin,2004.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8793103448275836,5885
33188,Mischief,1985.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7155172413793096,5886
33201,Between Your Legs (Entre las piernas),1999.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8362068965517224,5887
33237,San Francisco,1936.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2931034482758612,5888
33294,Vampire Hunter D,1985.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.7155172413793096,5889
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses)",2004.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8793103448275836,5890
33312,"Cocoanuts, The",1929.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2327586206896548,5891
33421,Dear Wendy,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5892
33435,Los Angeles Plays Itself,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8706896551724128,5893
33437,Unleashed (Danny the Dog),2005.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.887931034482758,5894
33493,Star Wars: Episode III - Revenge of the Sith,2005.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.887931034482758,5895
33495,Kicking & Screaming,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5896
33499,Monster-in-Law,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5897
33558,"Snow Walker, The",2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.8706896551724128,5898
33564,Divorce - Italian Style (Divorzio all'italiana),1961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5086206896551708,5899
33615,Madagascar,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.887931034482758,5900
33629,Airborne,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7844827586206868,5901
33639,Mad Hot Ballroom,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.887931034482758,5902
33644,Dominion: Prequel to the Exorcist,2005.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887931034482758,5903
33646,"Longest Yard, The",2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5904
33649,Saving Face,2004.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8793103448275836,5905
33660,Cinderella Man,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5906
33669,"Sisterhood of the Traveling Pants, The",2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.887931034482758,5907
33672,Lords of Dogtown,2005.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5908
33677,Rock School,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887931034482758,5909
33679,Mr. & Mrs. Smith,2005.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.887931034482758,5910
33681,"Adventures of Sharkboy and Lavagirl 3-D, The",2005.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.887931034482758,5911
33683,High Tension (Haute tension) (Switchblade Romance),2003.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8706896551724128,5912
33725,It's All Gone Pete Tong,2004.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8793103448275836,5913
33779,Eddie Izzard: Dress to Kill,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8362068965517224,5914
33781,Quo Vadis,1951.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4224137931034484,5915
33794,Batman Begins,2005.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.887931034482758,5916
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu),2004.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.8793103448275836,5917
33815,"Perfect Man, The",2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5918
33826,Saint Ralph,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8793103448275836,5919
33830,Herbie: Fully Loaded,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.887931034482758,5920
33834,Land of the Dead,2005.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887931034482758,5921
33836,Bewitched,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.887931034482758,5922
33838,Rize,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887931034482758,5923
33880,Me and You and Everyone We Know,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5924
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)",2004.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8793103448275836,5925
33896,3 Extremes (Three... Extremes) (Saam gaang yi),2004.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8793103448275836,5926
33903,"Edukators, The (Die Fetten Jahre sind vorbei)",2004.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.8793103448275836,5927
33966,Cop and ½,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7844827586206868,5928
34018,At the Circus,1939.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3189655172413772,5929
34048,War of the Worlds,2005.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.887931034482758,5930
34072,"March of the Penguins (Marche de l'empereur, La)",2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887931034482758,5931
34129,Rebound,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5932
34143,Dark Water,2005.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5933
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5934
34150,Fantastic Four,2005.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.887931034482758,5935
34153,Murderball,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887931034482758,5936
34162,Wedding Crashers,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5937
34164,Happy Endings,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5938
34271,Hustle & Flow,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.887931034482758,5939
34292,Hardware,1990.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7586206896551708,5940
34312,"Calcium Kid, The",2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8793103448275836,5941
34319,"Island, The",2005.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.887931034482758,5942
34321,Bad News Bears,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.887931034482758,5943
34323,"Devil's Rejects, The",2005.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.887931034482758,5944
34326,Last Days,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5945
34330,November,2004.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8793103448275836,5946
34332,Sky High,2005.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.887931034482758,5947
34334,Stealth,2005.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.887931034482758,5948
34336,Must Love Dogs,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5949
34338,"Aristocrats, The",2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.887931034482758,5950
34359,Georgy Girl,1966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.551724137931032,5951
34397,"Order, The",2001.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.8534482758620676,5952
34405,Serenity,2005.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.887931034482758,5953
34437,Broken Flowers,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5954
34450,Miracles - Mr. Canton and Lady Rose,1989.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.75,5955
34482,"Browning Version, The",1951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4224137931034484,5956
34520,"Dukes of Hazzard, The",2005.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.887931034482758,5957
34523,The Chumscrubber,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5958
34528,Junebug,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5959
34530,Deuce Bigalow: European Gigolo,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5960
34532,"Skeleton Key, The",2005.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5961
34534,Four Brothers,2005.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.887931034482758,5962
34536,The Great Raid,2005.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5963
34540,Pretty Persuasion,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5964
34542,Grizzly Man,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887931034482758,5965
34800,Private Resort,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7155172413793096,5966
34811,Pusher II: With Blood on My Hands,2004.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8793103448275836,5967
35015,Duma,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.887931034482758,5968
35347,Animal Farm,1954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4482758620689644,5969
35807,"Teahouse of the August Moon, The",1956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4655172413793096,5970
35836,"40-Year-Old Virgin, The",2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5971
35957,Red Eye,2005.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.887931034482758,5972
36276,Hidden (a.k.a. Cache) (Caché),2005.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5973
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),1999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.8362068965517224,5974
36363,Kin-Dza-Dza!,1986.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.7241379310344804,5975
36397,Valiant,2005.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0.887931034482758,5976
36401,"Brothers Grimm, The",2005.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.887931034482758,5977
36477,"Baxter, The",2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5978
36509,"Cave, The",2005.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.887931034482758,5979
36517,"Constant Gardener, The",2005.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5980
36519,Transporter 2,2005.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.887931034482758,5981
36525,Just Like Heaven,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.887931034482758,5982
36527,Proof,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5983
36529,Lord of War,2005.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.887931034482758,5984
36533,Cry_Wolf (a.k.a. Cry Wolf),2005.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.887931034482758,5985
36535,Everything Is Illuminated,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5986
36537,Thumbsucker,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.887931034482758,5987
36708,Family Guy Presents Stewie Griffin: The Untold Story,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.887931034482758,5988
36850,Police Story 2 (Ging chaat goo si juk jaap),1988.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7413793103448256,5989
36931,New Police Story (Xin jing cha gu shi),2004.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8793103448275836,5990
37211,Go West,1940.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3275862068965516,5991
37240,Why We Fight,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.887931034482758,5992
37380,Doom,2005.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.887931034482758,5993
37382,Domino,2005.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.887931034482758,5994
37384,Waiting...,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887931034482758,5995
37386,Aeon Flux,2005.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.887931034482758,5996
37444,Frankenstein 90,1984.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7068965517241352,5997
